X,Date,Feature_Name,Animal.Equivalent.Grazing.Days,AACO_ID,Property_Name,Feature_Type,Area_Ha,AEGD_p_Ha
515,2012-12-15,Dobbos,1257.70785401971,ANTPDK0013,Anthony Lagoon,Paddock,490.68,2.5631936374413264
516,2012-12-15,East Bluebush,29262.5807080819,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,0.7228291276938671
517,2012-12-15,East Railway,29320.1772136941,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,2.095380486758097
518,2012-12-15,A,601.105567134271,EVAPDK0001,Eva Downs,NA,NA,NA
519,2012-12-15,Bluebush,6502.43008977795,EVAPDK0004,Eva Downs,NA,NA,NA
520,2012-12-15,Boomerang,12200.3417389437,EVAPDK0074,Eva Downs,NA,NA,NA
521,2012-12-15,Bradys,7668.58828357651,EVAPDK0075,Eva Downs,NA,NA,NA
522,2012-12-15,Broad Creek,29725.875771009,EVAPDK0005,Eva Downs,NA,NA,NA
524,2012-12-15,Broken Dam,3382.8110350503,EVAPDK0006,Eva Downs,NA,NA,NA
525,2012-12-15,C,4483.97347338759,EVAPDK0007,Eva Downs,NA,NA,NA
526,2012-12-15,Calys,10750.1184486792,EVAPDK0008,Eva Downs,NA,NA,NA
527,2012-12-15,Chambers,4228.17087590576,EVAPDK0010,Eva Downs,NA,NA,NA
528,2012-12-15,Claytons,32384.2894847548,EVAPDK0012,Eva Downs,NA,NA,NA
529,2012-12-15,E,32038.6422560367,EVAPDK0018,Eva Downs,NA,NA,NA
530,2012-12-15,Edens,28991.628287725,EVAPDK0020,Eva Downs,NA,NA,NA
531,2012-12-15,Fathers,25870.378779444,EVAPDK0027,Eva Downs,NA,NA,NA
533,2012-12-15,G,44591.8198551991,EVAPDK0029,Eva Downs,NA,NA,NA
534,2012-12-15,Grandfathers,449.876092417177,EVAPDK0030,Eva Downs,NA,NA,NA
535,2012-12-15,L,38391.4258925424,EVAPDK0038,Eva Downs,NA,NA,NA
536,2012-12-15,Night Horse,567.63714851181,EVAPDK0042,Eva Downs,NA,NA,NA
538,2012-12-15,No 35,23200.4930691356,ANTPDK0051,Anthony Lagoon,Paddock,7200.66,3.221995354472451
539,2012-12-15,Nobles,38076.379079239,ANTPDK0065,Anthony Lagoon,Paddock,25323.51,1.5035980035642373
541,2012-12-15,Peters,19528.2804009408,ANTPDK0066,Anthony Lagoon,Paddock,9031.4,2.1622650309963904
542,2012-12-15,R & D 2,4713.63153067595,EVAPDK0048,Eva Downs,NA,NA,NA
543,2012-12-15,R & D 3,6220.44920914412,EVAPDK0049,Eva Downs,NA,NA,NA
544,2012-12-15,R & D 4,6106.57082747697,EVAPDK0050,Eva Downs,NA,NA,NA
545,2012-12-15,R & D 5,13921.3822133364,EVAPDK0052,Eva Downs,NA,NA,NA
546,2012-12-15,R & D 6,1146.83404075752,EVAPDK0054,Eva Downs,NA,NA,NA
547,2012-12-15,R & D 7,14245.865206654,EVAPDK0055,Eva Downs,NA,NA,NA
548,2012-12-15,R & D 8,792.864695334795,EVAPDK0056,Eva Downs,NA,NA,NA
550,2012-12-15,Surveyor,19627.5568846673,EVAPDK0065,Eva Downs,NA,NA,NA
552,2012-12-15,Tims,36711.1091423455,EVAPDK0070,Eva Downs,NA,NA,NA
553,2012-12-15,West Shannon,14347.8948845947,ANTPDK0075,Anthony Lagoon,Paddock,43891.06,0.32689788956098803
554,2012-12-15,Frostys,37940.9975070404,ANTPDK0018,Anthony Lagoon,Paddock,18295.28,2.073813437511774
555,2012-12-15,Kings,3347.8043016256,ANTPDK0080,Anthony Lagoon,Paddock,2529.63,1.3234363529945485
556,2012-12-15,Little Shipper,1522.62352628473,ANTPDK0024,Anthony Lagoon,Paddock,474.32,3.2101187516544316
557,2012-12-15,No 1,10659.7395417679,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,0.9559267148379325
562,2012-12-15,No 19,29484.824835095,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,1.4647118266108201
563,2012-12-15,No 2,35682.7873281789,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,1.516373571952803
564,2012-12-15,No 20,3133.80783920377,ANTPDK0043,Anthony Lagoon,Paddock,6070.75,0.516214279817777
567,2012-12-15,No 4,20044.3025099534,ANTPDK0057,Anthony Lagoon,Paddock,10884.79,1.8414964836210341
568,2012-12-15,No 5,12242.4540023955,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,0.885517316378461
569,2012-12-15,No 6,55170.6185820585,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,1.9151829776633398
574,2012-12-15,Pickerings,38773.956885881,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,1.2003079831955767
575,2012-12-15,Princes,5134.46812285286,ANTPDK0068,Anthony Lagoon,Paddock,1486.47,3.4541350466897143
576,2012-12-15,Rocky Creek,5396.70870384919,ANTPDK0079,Anthony Lagoon,Holding Paddock,7511.29,0.718479609208164
577,2012-12-15,Rushalong,18506.6628963168,ANTPDK0069,Anthony Lagoon,Paddock,21220.97,0.8720931652189697
578,2012-12-15,Sinkhole,50478.4760662299,ANTPDK0082,Anthony Lagoon,Paddock,22340.6,2.2594950926219486
579,2012-12-15,South Pettys,12602.3617805018,ANTPDK0084,Anthony Lagoon,Paddock,14197.49,0.8876471672458864
580,2012-12-15,Tarrabool,284038.261299117,ANTPDK0071,Anthony Lagoon,Paddock,85027.24,3.3405560535555074
582,2012-12-15,West Bluebush,25036.8742065665,ANTPDK0073,Anthony Lagoon,Paddock,23525.72,1.0642341321144049
583,2012-12-15,West Railway,46190.5182253703,ANTPDK0074,Anthony Lagoon,Paddock,29271.13,1.5780230631810355
585,2013-01-15,Adder,30448.7999626291,ANTPDK0001,Anthony Lagoon,Paddock,17246.19,1.7655377774818148
586,2013-01-15,Aerodrome,91.2834097218358,ANTPDK0002,Anthony Lagoon,Paddock,3146.26,0.029013307775528973
587,2013-01-15,Big Shipper,21904.8156595873,ANTPDK0004,Anthony Lagoon,Paddock,1846.64,11.861984826272202
588,2013-01-15,Boundary,461.157960792896,ANTPDK0005,Anthony Lagoon,Paddock,11440.34,0.040309812539915425
589,2013-01-15,Channel,4167.03176964374,ANTPDK0006,Anthony Lagoon,Paddock,9834.45,0.42371782556662946
590,2013-01-15,Cols,14656.0995004547,ANTPDK0007,Anthony Lagoon,Paddock,5554.34,2.638675252227033
591,2013-01-15,Coulthards,14955.2396763557,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,0.7547738327237891
592,2013-01-15,Dobbos,1258.0693160849,ANTPDK0013,Anthony Lagoon,Paddock,490.68,2.563930292828116
593,2013-01-15,East Bluebush,29265.9889114444,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,0.7229133153698651
594,2013-01-15,East Railway,29304.7615634808,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,2.0942787999431705
595,2013-01-15,A,607.816899718417,EVAPDK0001,Eva Downs,NA,NA,NA
596,2013-01-15,Bluebush,6682.06858309258,EVAPDK0004,Eva Downs,NA,NA,NA
597,2013-01-15,Boomerang,12231.53162063,EVAPDK0074,Eva Downs,NA,NA,NA
598,2013-01-15,Bradys,7683.08418283521,EVAPDK0075,Eva Downs,NA,NA,NA
599,2013-01-15,Broad Creek,29750.7333115973,EVAPDK0005,Eva Downs,NA,NA,NA
601,2013-01-15,Broken Dam,3437.71292168161,EVAPDK0006,Eva Downs,NA,NA,NA
602,2013-01-15,C,4578.62241279648,EVAPDK0007,Eva Downs,NA,NA,NA
603,2013-01-15,Calys,10911.5488652474,EVAPDK0008,Eva Downs,NA,NA,NA
604,2013-01-15,Chambers,4306.64577891307,EVAPDK0010,Eva Downs,NA,NA,NA
605,2013-01-15,Claytons,32559.3865481025,EVAPDK0012,Eva Downs,NA,NA,NA
606,2013-01-15,E,32310.9539658827,EVAPDK0018,Eva Downs,NA,NA,NA
607,2013-01-15,Edens,29157.6537678629,EVAPDK0020,Eva Downs,NA,NA,NA
608,2013-01-15,Fathers,26080.0245581532,EVAPDK0027,Eva Downs,NA,NA,NA
610,2013-01-15,G,44891.9281136715,EVAPDK0029,Eva Downs,NA,NA,NA
611,2013-01-15,Grandfathers,454.425051100596,EVAPDK0030,Eva Downs,NA,NA,NA
612,2013-01-15,L,39484.5320639924,EVAPDK0038,Eva Downs,NA,NA,NA
613,2013-01-15,Night Horse,572.685442569915,EVAPDK0042,Eva Downs,NA,NA,NA
615,2013-01-15,No 35,23323.5514500417,ANTPDK0051,Anthony Lagoon,Paddock,7200.66,3.23908522969307
616,2013-01-15,Nobles,38237.3315623569,ANTPDK0065,Anthony Lagoon,Paddock,25323.51,1.5099538556209982
618,2013-01-15,Peters,19553.0977561384,ANTPDK0066,Anthony Lagoon,Paddock,9031.4,2.165012927800607
619,2013-01-15,R & D 2,4749.39910597053,EVAPDK0048,Eva Downs,NA,NA,NA
620,2013-01-15,R & D 3,6270.0423280512,EVAPDK0049,Eva Downs,NA,NA,NA
621,2013-01-15,R & D 4,6175.86283483724,EVAPDK0050,Eva Downs,NA,NA,NA
622,2013-01-15,R & D 5,14062.3678617725,EVAPDK0052,Eva Downs,NA,NA,NA
623,2013-01-15,R & D 6,1151.36869014477,EVAPDK0054,Eva Downs,NA,NA,NA
624,2013-01-15,R & D 7,14624.2894852241,EVAPDK0055,Eva Downs,NA,NA,NA
625,2013-01-15,R & D 8,797.849796087407,EVAPDK0056,Eva Downs,NA,NA,NA
627,2013-01-15,Surveyor,19667.88692101,EVAPDK0065,Eva Downs,NA,NA,NA
629,2013-01-15,Tims,37072.2293367526,EVAPDK0070,Eva Downs,NA,NA,NA
630,2013-01-15,West Shannon,14412.1904371198,ANTPDK0075,Anthony Lagoon,Paddock,43891.06,0.3283627790515836
631,2013-01-15,Frostys,37963.630658306,ANTPDK0018,Anthony Lagoon,Paddock,18295.28,2.0750505408119473
632,2013-01-15,Kings,1266.41498373881,ANTPDK0080,Anthony Lagoon,Paddock,2529.63,0.5006324971394275
633,2013-01-15,Little Shipper,1522.96031028923,ANTPDK0024,Anthony Lagoon,Paddock,474.32,3.210828787083045
634,2013-01-15,No 1,10663.2961176743,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,0.9562456556440333
639,2013-01-15,No 19,29624.4781331898,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,1.4716493559496815
640,2013-01-15,No 2,35795.1780856637,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,1.521149722784695
641,2013-01-15,No 20,3165.71746606626,ANTPDK0043,Anthony Lagoon,Paddock,6070.75,0.5214705705335024
644,2013-01-15,No 4,20054.8812134719,ANTPDK0057,Anthony Lagoon,Paddock,10884.79,1.8424683630526542
645,2013-01-15,No 5,12298.5036454213,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,0.8895714814556969
646,2013-01-15,No 6,55288.2535203096,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,1.9192665358525938
650,2013-01-15,Pickerings,38786.3653026924,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,1.2006921049864316
651,2013-01-15,Princes,2253.50236384095,ANTPDK0068,Anthony Lagoon,Paddock,1486.47,1.5160093132326584
652,2013-01-15,Rocky Creek,7508.24113811211,ANTPDK0079,Anthony Lagoon,Holding Paddock,7511.29,0.999594096102282
653,2013-01-15,Rushalong,18685.7593797995,ANTPDK0069,Anthony Lagoon,Paddock,21220.97,0.8805327645154533
654,2013-01-15,Sinkhole,50542.2556028869,ANTPDK0082,Anthony Lagoon,Paddock,22340.6,2.2623499638723628
655,2013-01-15,South Pettys,12678.8173398751,ANTPDK0084,Anthony Lagoon,Paddock,14197.49,0.8930323134494267
656,2013-01-15,Tarrabool,296410.960640589,ANTPDK0071,Anthony Lagoon,Paddock,85027.24,3.4860705891498887
658,2013-01-15,West Bluebush,25142.34350519,ANTPDK0073,Anthony Lagoon,Paddock,23525.72,1.0687172807119187
659,2013-01-15,West Railway,46217.3888977262,ANTPDK0074,Anthony Lagoon,Paddock,29271.13,1.5789410554948238
661,2013-02-15,Adder,27521.236832845,ANTPDK0001,Anthony Lagoon,Paddock,17246.19,1.5957864799613712
662,2013-02-15,Aerodrome,82.5341300388188,ANTPDK0002,Anthony Lagoon,Paddock,3146.26,0.026232456961223418
663,2013-02-15,Big Shipper,20281.7209276117,ANTPDK0004,Anthony Lagoon,Paddock,1846.64,10.98303996859794
664,2013-02-15,Boundary,417.986864605164,ANTPDK0005,Anthony Lagoon,Paddock,11440.34,0.036536227472711826
665,2013-02-15,Channel,3844.12966789212,ANTPDK0006,Anthony Lagoon,Paddock,9834.45,0.39088405227461825
666,2013-02-15,Cols,13380.0652814247,ANTPDK0007,Anthony Lagoon,Paddock,5554.34,2.4089388264716782
667,2013-02-15,Coulthards,13515.2671574649,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,0.6821000675003229
668,2013-02-15,Dobbos,1129.07306785016,ANTPDK0013,Anthony Lagoon,Paddock,490.68,2.301037474219777
669,2013-02-15,East Bluebush,26444.3477290851,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,0.6532145948483847
670,2013-02-15,East Railway,26479.5902917807,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,1.8923765838915882
